fAx,H_1
40.5,-9.26619158973781e-08-5.01586803584974e-06i
40.7297451851468,-9.92809757746478e-08-5.08818081328627e-06i
40.9607936505429,-1.06348865330538e-07-5.16434204857358e-06i
41.1931527893331,-1.13911046177924e-07-5.2446298916832e-06i
41.4268300366013,-1.2201888909986e-07-5.32935124739498e-06i
41.6618328696088,-1.30730547033701e-07-5.41884479988905e-06i
41.898168808033,-1.40112019554488e-07-5.51348482855766e-06i
42.1358454142087,-1.50238501212998e-07-5.61368643288516e-06i
42.3748702933692,-1.61196061508024e-07-5.71991217981171e-06i
42.6152510938907,-1.73083384857182e-07-5.83267712152933e-06i
42.8569955075362,-1.86014222678334e-07-5.95255801137017e-06i
43.100111269702,-2.00120060037559e-07-6.08020117498968e-06i
43.3446061596651,-2.15553928319655e-07-6.21633675411682e-06i
43.5904880008321,-2.32494297041942e-07-6.36178844302383e-06i
43.8377646609899,-2.51150621947793e-07-6.51749153897613e-06i
44.0864440525568,-2.71769858626583e-07-6.68451105821859e-06i
44.3365341328362,-2.94645096029265e-07-6.86406722161627e-06i
44.5880429042712,-3.20125980136572e-07-7.05756227093779e-06i
44.8409784147002,-3.48632317102668e-07-7.26661564867716e-06i
45.0953487576149,-3.80672161851865e-07-7.49311121161068e-06i
45.3511620724193,-4.16864012477232e-07-7.73924623091407e-06i
45.6084265446896,-4.57968170722427e-07-8.00760775948294e-06i
45.8671504064368,-5.04926058428535e-07-8.30125293156371e-06i
46.1273419363697,-5.58916368984085e-07-8.62383180605833e-06i
46.3890094601599,-6.21427990115081e-07-8.97972281110871e-06i
46.652161350708,-6.94365585843836e-07-9.37423638121783e-06i
46.9168060284121,-7.80194715128354e-07-9.81386357338347e-06i
47.1829519614366,-8.82152264863981e-07-1.0306622866793e-05i
47.4506076659836,-1.00455437794369e-06-1.08625327319198e-05i
47.719781706565,-1.15325539133636e-06-1.14942597427549e-05i
47.990482696277,-1.33635290289137e-06-1.22180412145757e-05i
48.2627192970755,-1.56529446570936e-06-1.30549967563181e-05i
48.5365002200531,-1.85667702192527e-06-1.40330586220705e-05i
48.8118342257182,-2.23526089031618e-06-1.51898155268471e-05i
49.0887301242747,-2.73924270994218e-06-1.65768374539008e-05i
49.3671967759049,-3.42988816569211e-06-1.82662660950072e-05i
49.647243091052,-4.41008182207491e-06-2.03608335803201e-05i
49.9288780307058,-5.86228071989477e-06-2.30083764696862e-05i
50.2121106066894,-8.13152119102315e-06-2.64184114083653e-05i
50.4969498819473,-1.19201603760605e-05-3.08570902320983e-05i
50.7834049708356,-1.87676442216579e-05-3.6478671092168e-05i
51.0714850394135,-3.21281782943914e-05-4.22076511612073e-05i
51.361199305737,-5.74741317718975e-05-4.01441838974253e-05i
51.6525570401533,-8.26868108606763e-05-8.08286190521401e-06i
51.9455675655975,-6.57662901166491e-05+3.2130475177272e-05i
52.2402402578917,-3.74043536852585e-05+3.96672509951715e-05i
52.5365845460438,-2.14190567052837e-05+3.46573399297033e-05i
52.8346099125502,-1.33209082985353e-05+2.87884397222711e-05i
53.1343258936988,-8.93733656345119e-06+2.40377893412888e-05i
53.435742079874,-6.36318964760413e-06+2.03822592940146e-05i
53.738868115864,-4.74240627866655e-06+1.75540201122755e-05i
54.0437137011692,-3.66280386728672e-06+1.53260205245142e-05i
54.3502885903122,-2.91040009357198e-06+1.35358246389439e-05i
54.6586025931508,-2.36641465069693e-06+1.20705049340125e-05i
54.968665575191,-1.96105555957639e-06+1.08510609055655e-05i
55.2804874579032,-1.65129934788142e-06+9.82129365450848e-06i
55.5940782190394,-1.40952059600667e-06+8.9404277383514e-06i
55.9094478929529,-1.2173588930078e-06+8.1783141458257e-06i
56.2266065709189,-1.06223941377329e-06+7.51224068376819e-06i
56.5455644014574,-9.35324846952811e-07+6.92481030293973e-06i
56.8663315906585,-8.30260737184915e-07+6.40248167963255e-06i
57.1889184025082,-7.42388905615457e-07+5.93457922644059e-06i
57.5133351592175,-6.68230948446533e-07+5.51256114695201e-06i
57.8395922415524,-6.05150598239468e-07+5.12952298930024e-06i
58.167700089166,-5.51120600875337e-07+4.77981521311642e-06i
58.4976692009325,-5.04562941468071e-07+4.4587701640283e-06i
58.8295101352837,-4.64235272395643e-07+4.16249186288826e-06i
59.1632335105461,-4.29149913116641e-07+3.88769892459705e-06i
59.4988500052809,-3.98514941547447e-07+3.63160415476667e-06i
59.8363703586262,-3.71690150344972e-07+3.39181554946777e-06i
60.1758053706399,-3.48155007765548e-07+3.16626488258563e-06i
60.5171659026456,-3.27484061461659e-07+2.95314714912817e-06i
60.8604628775805,-3.09328383700498e-07+2.75087306620158e-06i
61.2057072803442,-2.93401214474174e-07+2.55802862970888e-06i
61.5529101581506,-2.79467043524642e-07+2.37334282705654e-06i
61.9020826208816,-2.67333263725423e-07+2.19566152337609e-06i
62.2532358414423,-2.56843668188736e-07+2.02392413401958e-06i
62.6063810561183,-2.47873435895402e-07+1.85714189525638e-06i
62.9615295649357,-2.40325562188368e-07+1.69438091695087e-06i
63.3186927320226,-2.34128302047932e-07+1.53474649582394e-06i
63.6778819859726,-2.29233440755687e-07+1.37736565315142e-06i
64.0391088202101,-2.25615574215351e-07+1.22137274806914e-06i
64.4023847933591,-2.23272199663317e-07+1.06589431602943e-06i
64.767721529612,-2.22224685751064e-07+9.10031769083745e-07i
65.1351307191023,-2.22520289979008e-07+7.52844276809845e-07i
65.5046241182781,-2.24235358164698e-07+5.93327559806229e-07i
65.8762135502786,-2.27480043935676e-07+4.30390163280329e-07i
66.2499109053126,-2.32404898019558e-07+2.62826814951198e-07i
66.6257281410385,-2.39210114938661e-07+8.92810215713464e-08i
67.0036772829472,-2.4815819849282e-07-9.17966645011299e-08i
67.3837704247469,-2.59591550323465e-07-2.82204470924875e-07i
67.7660197287498,-2.73957049322612e-07-4.84061713238906e-07i
68.150437426262,-2.91840536667385e-07-6.99901232255007e-07i
68.5370358179738,-3.14016793236294e-07-9.32800529687178e-07i
68.9258272743544,-3.41521411563925e-07-1.18654891694051e-06i
69.3168242360467,-3.75758879469654e-07-1.46589272093444e-06i
69.7100392142664,-4.18665941473288e-07-1.77687117647776e-06i
70.1054847912015,-4.72967568283706e-07-2.1273093983932e-06i
70.5031736204153,-5.42588324205299e-07-2.52754339283906e-06i
70.9031184272513,-6.33337938779835e-07-2.99152409848343e-06i
71.3053320092402,-7.541003369955e-07-3.53854636035391e-06i
71.7098272365097,-9.18988704332691e-07-4.19602308994462e-06i
72.116617052196,-1.15148288097786e-06-5.00414146560444e-06i
72.5257144728581,-1.49289226819512e-06-6.02389725222314e-06i
72.9371325888944,-2.02111417104942e-06-7.35146687238387e-06i
73.3508845649613,-2.89640120023804e-06-9.14401511015728e-06i
73.7669836403948,-4.48709380992325e-06-1.16615051059074e-05i
74.1854431296338,-7.76484463134109e-06-1.5280874945841e-05i
74.6062764226465,-1.56570841773459e-05-1.98730633327344e-05i
75.0294969853584,-3.49139713823701e-05-1.7730820825842e-05i
75.4551183600836,-4.2789396086507e-05+1.33288683470849e-05i
75.883154165958,-2.07900510410099e-05+2.46198424400762e-05i
76.3136180993747,-9.73707303316094e-06+2.05071605155486e-05i
76.7465239344231,-5.3503016535618e-06+1.64432000011772e-05i
77.1818855233289,-3.32943445692867e-06+1.35924838899578e-05i
77.6197167968977,-2.25932717214202e-06+1.15920278933871e-05i
78.0600317649605,-1.63074153147081e-06+1.01358888727405e-05i
78.5028445168223,-1.23197433019263e-06+9.03627432458892e-06i
78.9481692217128,-9.63749445990159e-07+8.17935556298715e-06i
79.3960201292398,-7.74879897355879e-07+7.49391055472395e-06i
79.8464115698449,-6.369188624466e-07+6.9336555880242e-06i
80.2993579552627,-5.33073058039423e-07+6.4674117533864e-06i
80.7548737789812,-4.52925836113968e-07+6.07348963050216e-06i
81.212973616706,-3.89745446557756e-07+5.73637663139049e-06i
81.6736721268268,-3.39027529043734e-07+5.44470215646529e-06i
82.1369840508859,-2.97667174469765e-07+5.18995065145476e-06i
82.6029242140505,-2.63468828044169e-07+4.96562585516815e-06i
83.0715075255869,-2.34844532388288e-07+4.76668743352119e-06i
83.5427489793372,-2.10623170922222e-07+4.58916864066894e-06i
84.0166636541996,-1.89925475686056e-07+4.42990409844813e-06i
84.4932667146107,-1.72081169075458e-07+4.28634026447799e-06i
84.9725734110305,-1.5657189922734e-07+4.15639421361137e-06i
85.4545990804309,-1.42991644150924e-07+4.03835051174521e-06i
85.9393591467859,-1.31018783305726e-07+3.93078535107051e-06i
86.4268691215655,-1.20395716063838e-07+3.832506770923e-06i
86.9171446042319,-1.10914134880143e-07+3.74251032090007e-06i
87.4102012827388,-1.02404094306564e-07+3.65994456254627e-06i
87.9060549340331,-9.47256795319158e-08+3.58408276097716e-06i
88.4047214245601,-8.77629026751761e-08+3.51430266060568e-06i
88.9062167107708,-8.14187893495789e-08+3.45006805349379e-06i
89.4105568396328,-7.56117817465107e-08+3.39091607797809e-06i
89.9177579491439,-7.02727473037873e-08+3.33644511419366e-06i
90.4278362688478,-6.53427432418971e-08+3.28630619661969e-06i
90.9408081203542,-6.07711763535075e-08+3.24019533817454e-06i
91.4566899178606,-5.65143646584994e-08+3.19784758814713e-06i
91.9754981686777,-5.25343494772608e-08+3.15903184756275e-06i
92.4972494737574,-4.8797930817984e-08+3.12354659798216e-06i
93.0219605282244,-4.52758847075834e-08+3.0912164362168e-06i
93.5496481219102,-4.19423468704812e-08+3.06188945155592e-06i
94.08032913989,-3.8774213735252e-08+3.03543426275568e-06i
94.6140205630237,-3.57507364997646e-08+3.01173843605444e-06i
95.1507394684986,-3.28531345101581e-08+2.99070676378095e-06i
95.6905030303761,-3.00642299749506e-08+2.97225962481643e-06i
96.2333285201416,-2.7368214134855e-08+2.95633224380182e-06i
96.7792333072564,-2.47503765719517e-08+2.94287362743175e-06i
97.3282348597142,-2.21968674446659e-08+2.93184582156542e-06i
97.8803507445995,-1.96945374438087e-08+2.92322362490435e-06i
98.43559862865,-1.72307267571575e-08+2.91699413495093e-06i
98.9939962788222,-1.47931080171912e-08+2.91315666441706e-06i
99.5555615628591,-1.23695043972931e-08+2.91172273779711e-06i
100.120312449863,-9.94777114877179e-09+2.91271630245542e-06i
100.688267010869,-7.51552924414171e-09+2.91617412665661e-06i
101.259443419425,-5.06020665641599e-09+2.9221460801671e-06i
101.833859952172,-2.56854183612532e-09+2.93069641470235e-06i
102.411534989429,-2.67429347690762e-11+2.94190385528093e-06i
102.992487015783,2.58007528537744e-09+2.95586395796586e-06i
103.576734620676,5.26773359458614e-09+2.97268867253628e-06i
104.164296499005,8.05376227384806e-09+2.99251084236981e-06i
104.755191451717,1.09571684448591e-08+3.01548283036647e-06i
105.349438386412,1.39993322795493e-08+3.04178262375691e-06i
105.947056317948,1.72040699202819e-08+3.07161398668694e-06i
106.548064369047,2.05983073765345e-08+3.10521098092826e-06i
107.152481770911,2.4212911425972e-08+3.14284423127086e-06i
107.760327863835,2.80831455221509e-08+3.18482279155475e-06i
108.371622097824,3.22497994006292e-08+3.23150181511062e-06i
108.986384033219,3.67605480841516e-08+3.28329190767748e-06i
109.604633341323,4.16712781206444e-08+3.34066633763797e-06i
110.226389805025,4.70480655156719e-08+3.40417310535255e-06i
110.85167331944,5.29695161085962e-08+3.47444783526135e-06i
111.480503892542,5.95301777243642e-08+3.55223455523764e-06i
112.112901645802,6.68443459762633e-08+3.63840446029423e-06i
112.748886814838,7.50514800163169e-08+3.73398447959658e-06i
113.388479750057,8.43231185171168e-08+3.84019065289214e-06i
114.031700917309,9.4872786058243e-08+3.95847814768508e-06i
114.67857089854,1.06968497542835e-07+4.09059538945575e-06i
115.329110392452,1.20950660307901e-07+4.23866266510699e-06i
115.983340215166,1.37256974711963e-07+4.40527492648621e-06i
116.641281300886,1.56457908818271e-07+4.59364069760028e-06i
117.302954702571,1.79308206009264e-07+4.80777275394194e-06i
117.968381592606,2.06823718648458e-07+5.05275840340773e-06i
118.637583263481,2.40396222136712e-07+5.3351282659491e-06i
119.310581128475,2.81976013082186e-07+5.66342376305176e-06i
119.987396722335,3.34361495122647e-07+6.04901082926663e-06i
120.668051701971,4.016825261419e-07+6.50734246089057e-06i
121.352567847145,4.9024350838108e-07+7.05999498909583e-06i
122.040967061172,6.10042088953825e-07+7.73793491374675e-06i
122.733271371615,7.77703873961098e-07+8.58723285270235e-06i
123.429502930997,1.02251952557737e-06+9.67937767279334e-06i
124.129684017502,1.39995857755814e-06+1.11310906449958e-05i
124.833837035695,2.02538380401073e-06+1.31453782028982e-05i
125.541984517234,3.17064929930944e-06+1.61031432450092e-05i
126.254149121595,5.59900021468593e-06+2.0781131982472e-05i
126.970353636792,1.20669236585073e-05+2.87691533879423e-05i
127.690620980111,3.59001982991819e-05+3.92109715700356e-05i
128.414974198842,7.48205474648718e-05-1.25800820851452e-05i
