fAx,H_1
40.5,-4.44157222382677e-08-4.7826941559077e-06i
40.7297451851468,-4.82201804457196e-08-4.83044708244618e-06i
40.9607936505429,-5.22139239213336e-08-4.88040784952618e-06i
41.1931527893331,-5.64124849911259e-08-4.93270161909675e-06i
41.4268300366013,-6.08330079100687e-08-4.98746403883743e-06i
41.6618328696088,-6.54944156074322e-08-5.04484187719363e-06i
41.898168808033,-7.04176143410598e-08-5.10499392142976e-06i
42.1358454142087,-7.56257737860485e-08-5.16809250702277e-06i
42.3748702933692,-8.1144675019336e-08-5.2343255603596e-06i
42.6152510938907,-8.70029741826903e-08-5.3038972198404e-06i
42.8569955075362,-9.3232675404356e-08-5.37703054402775e-06i
43.100111269702,-9.98695300843731e-08-5.45396879390794e-06i
43.3446061596651,-1.06953755588271e-07-5.53497980827074e-06i
43.5904880008321,-1.14530501002767e-07-5.62035667403738e-06i
43.8377646609899,-1.22650728955378e-07-5.7104222864469e-06i
44.0864440525568,-1.31372064714988e-07-5.80553243334254e-06i
44.3365341328362,-1.40759988978417e-07-5.90608135311039e-06i
44.5880429042712,-1.50889036867067e-07-6.01250575230623e-06i
44.8409784147002,-1.61844343797239e-07-6.12529069227584e-06i
45.0953487576149,-1.73723699180573e-07-6.24497839238674e-06i
45.3511620724193,-1.86639516872216e-07-6.37217334076957e-06i
45.6084265446896,-2.00721983294317e-07-6.50755580459254e-06i
45.8671504064368,-2.16122056749387e-07-6.65188946680346e-06i
46.1273419363697,-2.33016171601497e-07-6.80604011833999e-06i
46.3890094601599,-2.51610852591143e-07-6.97098673289742e-06i
46.652161350708,-2.72149801125961e-07-7.14784684082321e-06i
46.9168060284121,-2.94921700527461e-07-7.33789738980539e-06i
47.1829519614366,-3.20270739819721e-07-7.54260575565703e-06i
47.4506076659836,-3.48610034396666e-07-7.76366739622913e-06i
47.719781706565,-3.80438619410599e-07-8.0030499403575e-06i
47.990482696277,-4.16364065989376e-07-8.26305190137428e-06i
48.2627192970755,-4.57131741198557e-07-8.54637276110039e-06i
48.5365002200531,-5.03664552686653e-07-8.85620752460902e-06i
48.8118342257182,-5.57115326987813e-07-9.19635996089584e-06i
49.0887301242747,-6.1893965042803e-07-9.57139815400438e-06i
49.3671967759049,-6.90996035911542e-07-9.98685340269709e-06i
49.647243091052,-7.75686848759985e-07-1.04494841239903e-05i
49.9288780307058,-8.76161516840472e-07-1.09676380847686e-05i
50.2121106066894,-9.96611265537963e-07-1.15517358993891e-05i
50.4969498819473,-1.14270973700045e-06-1.22149469179745e-05i
50.7834049708356,-1.32228810277583e-06-1.29741503925334e-05i
51.0714850394135,-1.54639113372275e-06-1.38513003930021e-05i
51.361199305737,-1.83098791048613e-06-1.4875435178734e-05i
51.6525570401533,-2.19983704432033e-06-1.60856818401743e-05i
51.9455675655975,-2.68947282990694e-06-1.75358226739676e-05i
52.2402402578917,-3.35829554681633e-06-1.93013858508665e-05i
52.5365845460438,-4.30405578022717e-06-2.14907761986712e-05i
52.8346099125502,-5.6995267249302e-06-2.42622733692515e-05i
53.1343258936988,-7.87078217976589e-06-2.78476199307614e-05i
53.435742079874,-1.14825405790683e-05-3.25683616537146e-05i
53.738868115864,-1.80093103485219e-05-3.87424940517985e-05i
54.0437137011692,-3.09209143044203e-05-4.58419818670647e-05i
54.3502885903122,-5.7100896117703e-05-4.73975263018788e-05i
54.6586025931508,-9.06303247315903e-05-1.75517260047154e-05i
54.968665575191,-7.75227399256132e-05+3.30780759926098e-05i
55.2804874579032,-4.32717561112345e-05+4.46104317790823e-05i
55.5940782190394,-2.39995808757292e-05+3.88540596468686e-05i
55.9094478929529,-1.45825129385676e-05+3.19428822720915e-05i
56.2266065709189,-9.63069435768304e-06+2.64386619426724e-05i
56.5455644014574,-6.7823064975195e-06+2.22649464737987e-05i
56.8663315906585,-5.01531483247709e-06+1.90713409755259e-05i
57.1889184025082,-3.85126665241724e-06+1.6576161682304e-05i
57.5133351592175,-3.04686275860895e-06+1.45836165142651e-05i
57.8395922415524,-2.46917643766636e-06+1.29602718281672e-05i
58.167700089166,-2.04105246525033e-06+1.16141014870611e-05i
58.4976692009325,-1.71539201232931e-06+1.04803542141153e-05i
58.8295101352837,-1.46219491690577e-06+9.51245877793006e-06i
59.1632335105461,-1.26165172123358e-06+8.67620867121771e-06i
59.4988500052809,-1.10027267568289e-06+7.94598652317992e-06i
59.8363703586262,-9.68621157864023e-07+7.30225131713636e-06i
60.1758053706399,-8.59942235243409e-07+6.72985915604495e-06i
60.5171659026456,-7.69300717037419e-07+6.21689624327072e-06i
60.8604628775805,-6.93025846400922e-07+5.7538626749545e-06i
61.2057072803442,-6.28343250568145e-07+5.33308491935837e-06i
61.5529101581506,-5.73126438677282e-07+4.94829173228869e-06i
61.9020826208816,-5.25725422800467e-07+4.59430288610363e-06i
62.2532358414423,-4.84845866049742e-07+4.26679383416969e-06i
62.6063810561183,-4.49462463381943e-07+3.96211455527559e-06i
62.9615295649357,-4.18756721083321e-07+3.6771545746584e-06i
63.3186927320226,-3.92071166923595e-07+3.40923743533871e-06i
63.6778819859726,-3.68874924459362e-07+3.15603302549799e-06i
64.0391088202101,-3.48738406062415e-07+2.91549177228043e-06i
64.4023847933591,-3.313141240161e-07+2.68579030234556e-06i
