rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,alpha,beta
401.381330344067,14089915239.715,1099013388.69777,605866355.307745,859484829.622615,901754575.34176,42269745.719145,0.467,0.372,0.435,19.0001,1e-06
429.821518651833,19228240755.5243,714043405.481159,967291919.404402,1079742527.93939,1312067529.54984,30484683.3154602,0.740010398225811,0.250843291987523,0.526009786003322,5.02452723685152,6.05255574607137e-07
358.311557000978,16837309685.9546,1173262860.64518,755951176.058752,620518767.033121,300891433.490857,29019108.6303365,0.388975147205362,0.631593501494925,0.499665839976508,10.9151317102659,1.02859155382576e-06
444.293395580257,21780032356.3347,1869859931.73321,179939822.891772,813116659.525769,272719634.140362,54819269.7716716,0.162233218843345,0.480748733417292,0.643118249063172,10.0105829613364,7.76985843704811e-07
340.839342856661,18120119035.8015,1365457946.95503,704874899.283801,1402891629.06397,1093284764.63689,70534467.5058296,0.699932115784293,0.441492467646087,0.751293676907588,9.65325660640082,4.60301175856456e-07
418.597824212455,8505203894.57062,768939894.514843,636760923.888748,1228871757.79193,1533031487.56094,29307032.8435255,0.266319232714185,0.312985591578251,0.512877779513382,13.3115413193528,1.56944532027123e-06
367.52523064074,15813785718.1744,1007030749.84935,156246710.643132,1075759903.20243,1312994862.41471,22182915.6367605,0.412667732985256,0.403996789680004,0.525693329410593,24.2149222119178,9.58052624973138e-07
404.401478954676,14820899542.3963,1700406120.84671,232158735.244852,1032300842.95405,685281245.869768,62364053.3365818,0.62227495362157,0.207369166735946,0.518360414543261,31.4382926164339,3.8225863962641e-07
367.758739974356,14442486637.6468,283347432.349619,362918410.648334,316747353.628869,1075730518.35481,35387892.9672299,0.496001614252965,0.548204795887533,0.181890363225911,6.60568403297141,8.86503429306921e-07
422.668780135004,9440237655.23421,842715407.457607,614918880.987585,926623385.89563,578487666.869526,28695932.8712507,0.122585992942983,0.622227566765877,0.461972533351692,21.3675671015866,6.36053302694438e-07
400.244859082577,17196317378.6541,601418306.240293,621757176.621634,1314250508.82438,1017606137.62914,51613555.5629089,0.697136997027793,0.596038567550308,0.260916761665803,16.8028473577978,3.79863873275465e-07
355.948702998066,11672147213.1848,1259340097.55189,841104800.098481,1358102934.1908,1249121259.25449,26939314.4234579,0.600596942895664,0.362442974024348,0.744866042034459,17.7584028529867,3.23931316548887e-07
345.409855227201,9692968126.78693,1899700058.58401,171726857.041986,507434254.364137,950017943.893413,61891701.4811372,0.331299115429711,0.490168555446898,0.160197956245847,29.0542914446347,7.67590494131022e-07
456.463892217524,19511079486.2363,1850040588.31076,292287395.903913,1423198373.93823,622963098.767144,32437042.168948,0.710433496158223,0.12778629853852,0.493704014355119,27.85364207181,1.27816158032467e-06
379.519822536054,12790466267.1406,1694724688.56994,977574560.065542,930770238.352614,1056173335.49366,56189632.0657918,0.281620842416443,0.629115128558337,0.341967088894386,24.5474893048664,9.82618541899906e-07
442.551105236806,5906633451.77016,947838641.750564,538435923.77951,735628374.933278,970982784.95047,28267888.0212401,0.299295785927432,0.485563532530768,0.514067490006395,29.0326656861257,1.43790147846068e-06
405.067511143611,17667254019.9538,832157795.542173,275783263.748658,449067596.146736,1302156954.33401,60448497.4907183,0.679972536076843,0.474728138090889,0.677583725269995,24.2698051002774,1.12892889954649e-06
421.677863195168,22312322079.1363,1135417423.9378,347005196.880181,1112309937.06936,467005805.269241,52781936.9700365,0.365303138074232,0.200533216338669,0.146507167807352,5.5855181660601,1.48201995633423e-06
429.295808420402,10135127040.8243,1118056497.01776,360152080.980754,1385649366.66654,1199945628.97006,65240199.8807364,0.189499915784515,0.175274923391386,0.493700051924585,31.754399403101,1.73523310856596e-06
440.745306451214,19305869474.0989,1032127025.95961,815666064.350452,1376257226.08961,656609157.214379,56402620.5522934,0.530626809099377,0.222535453289265,0.189356120662231,20.7219597940497,1.23305677582184e-06
408.424844751549,11508484534.9021,839771571.004991,565995338.78655,1491766887.08581,409299503.798167,54065651.7403934,0.630840664007567,0.626963790468555,0.171848252144935,20.6730504305136,1.39563338490069e-06
469.261393668091,13138375913.7611,652549978.854831,411719617.16849,744062587.786731,424107960.752706,35436596.3474045,0.191580802277166,0.187236565251864,0.132770491457324,26.2961733985953,1.01461374743018e-06
382.924330139991,17007258557.3143,1760014398.9962,927776203.038592,930271866.939562,1433250085.50834,47896679.1944352,0.164472772331347,0.570237803154452,0.530539271445588,5.15643754270213,1.1106797185855e-06
424.163331256224,14709170077.8864,1669135473.43772,892443460.757841,1411822949.78704,756533417.581889,58311590.9328106,0.309426202262582,0.534498397259543,0.571970114751568,32.6376064953939,2.63364835774894e-07
407.593829262135,6885060464.9588,1321304870.41424,825775422.655058,845305108.850518,1300078808.37121,24855069.1847446,0.639416423270034,0.29947778623223,0.421532814580788,19.0363391812739,1.74905535240174e-06
435.341992324084,23865094407.9476,1048953547.94718,467217841.557932,941176094.250076,1125096813.74967,47151405.641506,0.224784799741724,0.35822613708291,0.749489995862293,26.6682562480508,2.89392232757266e-07
418.715089314835,21959102969.401,1712261407.84931,719872717.333598,399697862.835698,865142095.619735,12988268.6677886,0.459193963316813,0.405794348510398,0.47833799797128,5.23466067280591,1.65642395871836e-06
479.865355289416,24635576001.2978,1607804258.40727,265970726.768245,715328912.945832,363968608.084655,14704817.8986082,0.217378188465383,0.275078232217101,0.531646481835178,9.92515029065077,1.23613965183741e-06
337.259006517126,23000308623.5845,1105273752.82928,590403066.009368,600687890.246375,1229797287.98046,73376646.2991537,0.531953478755842,0.355218103176084,0.673700726641685,13.5329060173807,7.87442015622365e-07
386.416209160204,8382015798.51841,1823609884.31937,256759115.546958,548249976.053301,999941464.160579,26112914.3754499,0.310271322607153,0.512128094243229,0.630830554720602,25.375717108565,4.47181702994419e-07
424.051623391498,10793220758.7299,1742536418.33224,1026038876.023,827667947.06778,1213523971.64825,42750845.160639,0.126743917939212,0.520647822506018,0.33098178004862,17.0916362341186,3.92211202576085e-07
377.757579737386,15084939473.6931,653353379.655465,227611590.369582,1467402255.79636,424757116.0003,68431894.9328576,0.514636506663521,0.280763505900204,0.213501195420141,5.15865381248938,5.04739451639217e-07
392.278231277567,3568381312.92326,869286350.972702,704862370.907929,288371425.375921,1356354922.25996,23660181.8050802,0.363412428367496,0.517092048258341,0.239636371110781,6.91246621153029,7.71365616052128e-07
376.625089071242,17428023103.9065,1266375550.8691,808769493.719884,248665767.596057,1206762800.56258,26667718.334462,0.233702382228362,0.380825243100698,0.638373615031249,25.9797341439888,6.23506109324489e-07
328.799074822266,8827558691.89814,692043146.403246,569024430.474663,980584669.819217,1009496054.52414,24401500.6838336,0.21127596096132,0.260909720397797,0.636809474524047,33.0293078044517,1.22879186289386e-06
383.602770484516,12255062985.7439,339545427.476858,800466090.808675,658096786.196342,1166261032.39037,69802808.1542368,0.455037274567681,0.106099366863151,0.184687404950075,27.4257915543185,3.18210102394554e-07
409.10119975922,17228755083.8618,1659443215.20524,644771280.283097,783768081.640862,920527300.419144,40707572.4122445,0.540123205461853,0.339350328800669,0.504083233304208,15.4172649520192,1.28486707036387e-06
481.613451753143,7958123907.62988,1072605124.33795,179267486.32554,1188171658.17456,896019637.828398,73915638.5689951,0.374111843644821,0.346029881077324,0.464946403750449,13.5565482045081,4.91009391549255e-07
338.872502234569,6208248037.29731,1128206878.52988,716921880.450134,1344992191.01027,1539580718.48238,33206476.4786932,0.564158902254555,0.289902108050851,0.642264116432693,29.8118952905462,1.10847965277543e-06
401.766457073969,18390873071.6213,1754627868.71244,175320041.87192,856606959.768824,818080521.445162,58263924.8923044,0.310467717933551,0.284004547912521,0.480626034999818,26.7640563170627,1.5692072207439e-06
425.666583606783,22181425875.1757,1220541536.49949,400406628.426742,258604921.363347,748401624.141355,42054375.384087,0.338591263031438,0.423069194393785,0.334720176237946,31.432761105302,1.21324712643088e-06
